GemeenteCode;GemeenteNaam;PartijNaam;AantalStemmen
1674;Roosendaal;JEZUS LEEFT;15
1674;Roosendaal;AWP voor water, klimaat en natuur;206
1674;Roosendaal;Alliantie;135
1674;Roosendaal;Ouderen Appèl - Hart voor Brabant;133
1674;Roosendaal;JA21;1451
1676;Schouwen-Duiveland;CDA;1793
1676;Schouwen-Duiveland;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;2156
1676;Schouwen-Duiveland;Staatkundig Gereformeerde Partij (SGP);2249
1676;Schouwen-Duiveland;Forum voor Democratie;486
1676;Schouwen-Duiveland;VVD;2025
1676;Schouwen-Duiveland;PVV (Partij voor de Vrijheid);768
1676;Schouwen-Duiveland;Partij voor Zeeland (PVZ);906
1676;Schouwen-Duiveland;ChristenUnie;786
1676;Schouwen-Duiveland;50PLUS;219
1676;Schouwen-Duiveland;SP (Socialistische Partij);522
1676;Schouwen-Duiveland;D66;789
1676;Schouwen-Duiveland;Partij voor de Dieren;748
1676;Schouwen-Duiveland;Belang van Nederland (BVNL);107
1676;Schouwen-Duiveland;JA21;744
1676;Schouwen-Duiveland;BBB;4394
1676;Schouwen-Duiveland;AWP voor water, klimaat en natuur;146
1680;Aa en Hunze;Partij van de Arbeid (P.v.d.A.);1660
1680;Aa en Hunze;Forum voor Democratie;330
1680;Aa en Hunze;VVD;1553
1680;Aa en Hunze;CDA;646
1680;Aa en Hunze;GROENLINKS;1082
1680;Aa en Hunze;PVV (Partij voor de Vrijheid);480
1680;Aa en Hunze;ChristenUnie;413
1680;Aa en Hunze;SP (Socialistische Partij);670
1680;Aa en Hunze;D66;687
1680;Aa en Hunze;Sterk Lokaal Drenthe;457
1680;Aa en Hunze;50PLUS;189
1680;Aa en Hunze;Partij voor de Dieren;895
1680;Aa en Hunze;JEZUS LEEFT;11
1680;Aa en Hunze;JA21;289
1680;Aa en Hunze;BBB;5225
1680;Aa en Hunze;Alliantie;37
1680;Aa en Hunze;Volt;529
1680;Aa en Hunze;Staatkundig Gereformeerde Partij (SGP);53
1680;Aa en Hunze;Belang van Nederland (BVNL);160
1681;Borger-Odoorn;Partij van de Arbeid (P.v.d.A.);1361
1681;Borger-Odoorn;Forum voor Democratie;441
1681;Borger-Odoorn;VVD;1088
1681;Borger-Odoorn;CDA;681
1681;Borger-Odoorn;GROENLINKS;627
1681;Borger-Odoorn;PVV (Partij voor de Vrijheid);908
1681;Borger-Odoorn;ChristenUnie;497
1681;Borger-Odoorn;SP (Socialistische Partij);642
1681;Borger-Odoorn;D66;409
1681;Borger-Odoorn;Sterk Lokaal Drenthe;357
1681;Borger-Odoorn;50PLUS;139
1681;Borger-Odoorn;Partij voor de Dieren;598
1681;Borger-Odoorn;JEZUS LEEFT;19
1681;Borger-Odoorn;JA21;331
1681;Borger-Odoorn;BBB;5285
1681;Borger-Odoorn;Alliantie;36
1681;Borger-Odoorn;Volt;244
1681;Borger-Odoorn;Staatkundig Gereformeerde Partij (SGP);84
1681;Borger-Odoorn;Belang van Nederland (BVNL);217
1690;De Wolden;Partij van de Arbeid (P.v.d.A.);954
1690;De Wolden;Forum voor Democratie;369
1690;De Wolden;VVD;1297
1690;De Wolden;CDA;915
1690;De Wolden;GROENLINKS;702
1690;De Wolden;PVV (Partij voor de Vrijheid);486
1690;De Wolden;ChristenUnie;602
1690;De Wolden;SP (Socialistische Partij);441
1690;De Wolden;D66;506
1690;De Wolden;Sterk Lokaal Drenthe;387
1690;De Wolden;50PLUS;104
1690;De Wolden;Partij voor de Dieren;564
1690;De Wolden;JEZUS LEEFT;14
1690;De Wolden;JA21;312
1690;De Wolden;BBB;6912
1690;De Wolden;Alliantie;47
1690;De Wolden;Volt;319
1690;De Wolden;Staatkundig Gereformeerde Partij (SGP);156
1690;De Wolden;Belang van Nederland (BVNL);136
1695;Noord-Beveland;CDA;440
1695;Noord-Beveland;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;531
1695;Noord-Beveland;Staatkundig Gereformeerde Partij (SGP);254
1695;Noord-Beveland;Forum voor Democratie;123
1695;Noord-Beveland;VVD;409
1695;Noord-Beveland;PVV (Partij voor de Vrijheid);179
1695;Noord-Beveland;Partij voor Zeeland (PVZ);182
1695;Noord-Beveland;ChristenUnie;99
1695;Noord-Beveland;50PLUS;56
1695;Noord-Beveland;SP (Socialistische Partij);142
1695;Noord-Beveland;D66;149
1695;Noord-Beveland;Partij voor de Dieren;182
1695;Noord-Beveland;Belang van Nederland (BVNL);37
1695;Noord-Beveland;JA21;191
1695;Noord-Beveland;BBB;1198
1695;Noord-Beveland;AWP voor water, klimaat en natuur;46
1696;Wijdemeren;Forum voor Democratie;448
1696;Wijdemeren;GROENLINKS;868
1696;Wijdemeren;VVD;2108
1696;Wijdemeren;D66;828
1696;Wijdemeren;Partij van de Arbeid (P.v.d.A.);841
1696;Wijdemeren;CDA;754
1696;Wijdemeren;Partij voor de Dieren;654
1696;Wijdemeren;PVV (Partij voor de Vrijheid);611
1696;Wijdemeren;SP (Socialistische Partij);251
1696;Wijdemeren;ChristenUnie;506
1696;Wijdemeren;DENK;13
1696;Wijdemeren;50PLUS;397
1696;Wijdemeren;Volt;330
1696;Wijdemeren;Belang van Nederland (BVNL);161
1696;Wijdemeren;Nederland met een PLAN (S.V.P.);27
1696;Wijdemeren;Piratenpartij;31
1696;Wijdemeren;JA21;860
1696;Wijdemeren;AWP voor water, klimaat en natuur;76
1696;Wijdemeren;Onafhankelijke Politiek-NH OPNH;328
1696;Wijdemeren;BBB;2670
1696;Wijdemeren;Namens Noord-Hollanders.;20
1696;Wijdemeren;CODE ORANJE;47
1699;Noordenveld;Partij van de Arbeid (P.v.d.A.);2070
1699;Noordenveld;Forum voor Democratie;451
1699;Noordenveld;VVD;1605
1699;Noordenveld;CDA;798
1699;Noordenveld;GROENLINKS;1449
1699;Noordenveld;PVV (Partij voor de Vrijheid);615
1699;Noordenveld;ChristenUnie;872
1699;Noordenveld;SP (Socialistische Partij);822
1699;Noordenveld;D66;949
1699;Noordenveld;Sterk Lokaal Drenthe;389
1699;Noordenveld;50PLUS;243
1699;Noordenveld;Partij voor de Dieren;953
1699;Noordenveld;JEZUS LEEFT;7
1699;Noordenveld;JA21;379
1699;Noordenveld;BBB;5461
1699;Noordenveld;Alliantie;45
1699;Noordenveld;Volt;742
1699;Noordenveld;Staatkundig Gereformeerde Partij (SGP);113
1699;Noordenveld;Belang van Nederland (BVNL);144
1700;Twenterand;CDA;1909
1700;Twenterand;Forum voor Democratie;457
1700;Twenterand;VVD;857
1700;Twenterand;GROENLINKS;389
1700;Twenterand;Partij van de Arbeid (P.v.d.A.);538
1700;Twenterand;ChristenUnie;1199
1700;Twenterand;PVV (Partij voor de Vrijheid);1239
1700;Twenterand;SP (Socialistische Partij);329
1700;Twenterand;D66;222
1700;Twenterand;Staatkundig Gereformeerde Partij (SGP);1254
1700;Twenterand;50PLUS;135
1700;Twenterand;Partij voor de Dieren;260
1700;Twenterand;BBB;8213
1700;Twenterand;JA21;595
1700;Twenterand;Samen Lokaal Twente;275
1700;Twenterand;Belang van Nederland (BVNL);143
1700;Twenterand;Volt;166
1700;Twenterand;Alliantie;122
1700;Twenterand;JEZUS LEEFT;32
1701;Westerveld;Partij van de Arbeid (P.v.d.A.);991
1701;Westerveld;Forum voor Democratie;260
1701;Westerveld;VVD;967
1701;Westerveld;CDA;504
1701;Westerveld;GROENLINKS;888
1701;Westerveld;PVV (Partij voor de Vrijheid);352
1701;Westerveld;ChristenUnie;371
1701;Westerveld;SP (Socialistische Partij);428
1701;Westerveld;D66;498
1701;Westerveld;Sterk Lokaal Drenthe;917
1701;Westerveld;50PLUS;71
1701;Westerveld;Partij voor de Dieren;824
1701;Westerveld;JEZUS LEEFT;5
1701;Westerveld;JA21;224
1701;Westerveld;BBB;4673
1701;Westerveld;Alliantie;42
1701;Westerveld;Volt;335
1701;Westerveld;Staatkundig Gereformeerde Partij (SGP);93
1701;Westerveld;Belang van Nederland (BVNL);109
1705;Lingewaard;VVD;4000
1705;Lingewaard;Forum voor Democratie;543
1705;Lingewaard;CDA;1710
1705;Lingewaard;GROENLINKS;1698
1705;Lingewaard;Partij van de Arbeid (P.v.d.A.);2311
1705;Lingewaard;D66;1356
1705;Lingewaard;ChristenUnie;358
1705;Lingewaard;PVV (Partij voor de Vrijheid);1045
1705;Lingewaard;SP (Socialistische Partij);1037
1705;Lingewaard;Staatkundig Gereformeerde Partij (SGP);41
1705;Lingewaard;Partij voor de Dieren;684
1705;Lingewaard;50PLUS;503
1705;Lingewaard;Lokale Partijen Gelderland;391
1705;Lingewaard;BBB;4727
1705;Lingewaard;ONS Gelderland;127
1705;Lingewaard;Belang van Nederland (BVNL);125
1705;Lingewaard;JA21;899
1705;Lingewaard;Volt;732
1706;Cranendonck;VVD;1474
1706;Cranendonck;Forum voor Democratie;289
1706;Cranendonck;CDA;632
1706;Cranendonck;SP (Socialistische Partij);650
1706;Cranendonck;D66;392
1706;Cranendonck;GROENLINKS;401
1706;Cranendonck;PVV (Partij voor de Vrijheid);932
1706;Cranendonck;Partij van de Arbeid (P.v.d.A.);511
1706;Cranendonck;50PLUS;221
1706;Cranendonck;Partij voor de Dieren;260
1706;Cranendonck;Lokaal Brabant;251
1706;Cranendonck;ChristenUnie-SGP;46
1706;Cranendonck;Volt;170
1706;Cranendonck;Belang van Nederland (BVNL);115
1706;Cranendonck;BBB;2364
1706;Cranendonck;JEZUS LEEFT;14
1706;Cranendonck;AWP voor water, klimaat en natuur;178
1706;Cranendonck;Alliantie;54
1706;Cranendonck;Ouderen Appèl - Hart voor Brabant;35
1706;Cranendonck;JA21;608
1708;Steenwijkerland;CDA;1900
1708;Steenwijkerland;Forum voor Democratie;697
1708;Steenwijkerland;VVD;1911
1708;Steenwijkerland;GROENLINKS;1421
1708;Steenwijkerland;Partij van de Arbeid (P.v.d.A.);1651
1708;Steenwijkerland;ChristenUnie;1404
1708;Steenwijkerland;PVV (Partij voor de Vrijheid);1117
1708;Steenwijkerland;SP (Socialistische Partij);673
1708;Steenwijkerland;D66;665
1708;Steenwijkerland;Staatkundig Gereformeerde Partij (SGP);408
1708;Steenwijkerland;50PLUS;349
1708;Steenwijkerland;Partij voor de Dieren;876
1708;Steenwijkerland;BBB;9415
1708;Steenwijkerland;JA21;1001
1708;Steenwijkerland;Samen Lokaal Twente;63
1708;Steenwijkerland;Belang van Nederland (BVNL);212
1708;Steenwijkerland;Volt;410
1708;Steenwijkerland;Alliantie;186
1708;Steenwijkerland;JEZUS LEEFT;32
1709;Moerdijk;VVD;2165
1709;Moerdijk;Forum voor Democratie;533
1709;Moerdijk;CDA;1059
1709;Moerdijk;SP (Socialistische Partij);1041
1709;Moerdijk;D66;593
1709;Moerdijk;GROENLINKS;617
1709;Moerdijk;PVV (Partij voor de Vrijheid);1271
1709;Moerdijk;Partij van de Arbeid (P.v.d.A.);1072
1709;Moerdijk;50PLUS;422
1709;Moerdijk;Partij voor de Dieren;460
1709;Moerdijk;Lokaal Brabant;819
1709;Moerdijk;ChristenUnie-SGP;500
1709;Moerdijk;Volt;232
1709;Moerdijk;Belang van Nederland (BVNL);175
1709;Moerdijk;BBB;3927
1709;Moerdijk;JEZUS LEEFT;11
1709;Moerdijk;AWP voor water, klimaat en natuur;67
1709;Moerdijk;Alliantie;79
1709;Moerdijk;Ouderen Appèl - Hart voor Brabant;36
1709;Moerdijk;JA21;851
1711;Echt-Susteren;CDA;1419
1711;Echt-Susteren;Forum voor Democratie;467
1711;Echt-Susteren;PVV (Partij voor de Vrijheid);2317
1711;Echt-Susteren;VVD;1174
1711;Echt-Susteren;SP (Socialistische Partij);783
1711;Echt-Susteren;GROENLINKS;1128
1711;Echt-Susteren;Partij van de Arbeid (P.v.d.A.);990
1711;Echt-Susteren;D66;715
1711;Echt-Susteren;LOKAAL-LIMBURG;710
1711;Echt-Susteren;Partij voor de Dieren;493
1711;Echt-Susteren;50PLUS;280
1711;Echt-Susteren;ChristenUnie;96
1711;Echt-Susteren;BBB;2889
1711;Echt-Susteren;Limburgse Senioren Partij (LSP);103
1711;Echt-Susteren;Belang van Nederland (BVNL);186
1711;Echt-Susteren;AWP voor Water, Klimaat en Natuur;165
1711;Echt-Susteren;JA21;570
1711;Echt-Susteren;Omzien!;31
1714;Sluis;CDA;1219
1714;Sluis;Partij van de Arbeid (P.v.d.A.) / GROENLINKS;1213
1714;Sluis;Staatkundig Gereformeerde Partij (SGP);160
1714;Sluis;Forum voor Democratie;370
1714;Sluis;VVD;1141
1714;Sluis;PVV (Partij voor de Vrijheid);551
1714;Sluis;Partij voor Zeeland (PVZ);669
1714;Sluis;ChristenUnie;112
1714;Sluis;50PLUS;86
1714;Sluis;SP (Socialistische Partij);383
1714;Sluis;D66;335
1714;Sluis;Partij voor de Dieren;340
1714;Sluis;Belang van Nederland (BVNL);58
1714;Sluis;JA21;244
1714;Sluis;BBB;2999
1714;Sluis;AWP voor water, klimaat en natuur;66
1719;Drimmelen;VVD;1908
1719;Drimmelen;Forum voor Democratie;367
1719;Drimmelen;CDA;762
1719;Drimmelen;SP (Socialistische Partij);832
1719;Drimmelen;D66;605
1719;Drimmelen;GROENLINKS;637
1719;Drimmelen;PVV (Partij voor de Vrijheid);923
1719;Drimmelen;Partij van de Arbeid (P.v.d.A.);935
1719;Drimmelen;50PLUS;360
1719;Drimmelen;Partij voor de Dieren;451
1719;Drimmelen;Lokaal Brabant;444
1719;Drimmelen;ChristenUnie-SGP;107
1719;Drimmelen;Volt;230
1719;Drimmelen;Belang van Nederland (BVNL);145
1719;Drimmelen;BBB;3739
1719;Drimmelen;JEZUS LEEFT;4
1719;Drimmelen;AWP voor water, klimaat en natuur;72
1719;Drimmelen;Alliantie;67
1719;Drimmelen;Ouderen Appèl - Hart voor Brabant;38
1719;Drimmelen;JA21;627
1721;Bernheze;VVD;2055
1721;Bernheze;Forum voor Democratie;312
1721;Bernheze;CDA;1463
1721;Bernheze;SP (Socialistische Partij);1485
1721;Bernheze;D66;897
1721;Bernheze;GROENLINKS;791
1721;Bernheze;PVV (Partij voor de Vrijheid);915
1721;Bernheze;Partij van de Arbeid (P.v.d.A.);747
1721;Bernheze;50PLUS;619
1721;Bernheze;Partij voor de Dieren;318
1721;Bernheze;Lokaal Brabant;591
1721;Bernheze;ChristenUnie-SGP;83
1721;Bernheze;Volt;279
1721;Bernheze;Belang van Nederland (BVNL);103
1721;Bernheze;BBB;3513
1721;Bernheze;JEZUS LEEFT;4
1721;Bernheze;AWP voor water, klimaat en natuur;49
1721;Bernheze;Alliantie;99
1721;Bernheze;Ouderen Appèl - Hart voor Brabant;51
1721;Bernheze;JA21;616
1723;Alphen-Chaam;VVD;847
1723;Alphen-Chaam;Forum voor Democratie;128
1723;Alphen-Chaam;CDA;406
1723;Alphen-Chaam;SP (Socialistische Partij);280
1723;Alphen-Chaam;D66;292
1723;Alphen-Chaam;GROENLINKS;249
1723;Alphen-Chaam;PVV (Partij voor de Vrijheid);281
1723;Alphen-Chaam;Partij van de Arbeid (P.v.d.A.);226
1723;Alphen-Chaam;50PLUS;110
1723;Alphen-Chaam;Partij voor de Dieren;208
1723;Alphen-Chaam;Lokaal Brabant;375
1723;Alphen-Chaam;ChristenUnie-SGP;25
1723;Alphen-Chaam;Volt;85
1723;Alphen-Chaam;Belang van Nederland (BVNL);39
1723;Alphen-Chaam;BBB;1828
1723;Alphen-Chaam;JEZUS LEEFT;5
1723;Alphen-Chaam;AWP voor water, klimaat en natuur;14
1723;Alphen-Chaam;Alliantie;25
1723;Alphen-Chaam;Ouderen Appèl - Hart voor Brabant;14
1723;Alphen-Chaam;JA21;211
1724;Bergeijk;VVD;1113
1724;Bergeijk;Forum voor Democratie;220
1724;Bergeijk;CDA;1357
1724;Bergeijk;SP (Socialistische Partij);465
1724;Bergeijk;D66;360
1724;Bergeijk;GROENLINKS;492
1724;Bergeijk;PVV (Partij voor de Vrijheid);444
1724;Bergeijk;Partij van de Arbeid (P.v.d.A.);497
1724;Bergeijk;50PLUS;170
1724;Bergeijk;Partij voor de Dieren;253
1724;Bergeijk;Lokaal Brabant;460
1724;Bergeijk;ChristenUnie-SGP;58
1724;Bergeijk;Volt;189
1724;Bergeijk;Belang van Nederland (BVNL);71
1724;Bergeijk;BBB;2638
1724;Bergeijk;JEZUS LEEFT;2
1724;Bergeijk;AWP voor water, klimaat en natuur;39
1724;Bergeijk;Alliantie;53
1724;Bergeijk;Ouderen Appèl - Hart voor Brabant;39
1724;Bergeijk;JA21;348
1728;Bladel;VVD;1141
1728;Bladel;Forum voor Democratie;208
1728;Bladel;CDA;782
1728;Bladel;SP (Socialistische Partij);639
1728;Bladel;D66;463
1728;Bladel;GROENLINKS;423
1728;Bladel;PVV (Partij voor de Vrijheid);603
1728;Bladel;Partij van de Arbeid (P.v.d.A.);544
1728;Bladel;50PLUS;261
1728;Bladel;Partij voor de Dieren;251
1728;Bladel;Lokaal Brabant;1324
1728;Bladel;ChristenUnie-SGP;75
1728;Bladel;Volt;208
1728;Bladel;Belang van Nederland (BVNL);81
1728;Bladel;BBB;2518
1728;Bladel;JEZUS LEEFT;3
1728;Bladel;AWP voor water, klimaat en natuur;35
1728;Bladel;Alliantie;47
1728;Bladel;Ouderen Appèl - Hart voor Brabant;39
1728;Bladel;JA21;351
1729;Gulpen-Wittem;CDA;859
1729;Gulpen-Wittem;Forum voor Democratie;187
1729;Gulpen-Wittem;PVV (Partij voor de Vrijheid);709
1729;Gulpen-Wittem;VVD;683
1729;Gulpen-Wittem;SP (Socialistische Partij);422
1729;Gulpen-Wittem;GROENLINKS;696
1729;Gulpen-Wittem;Partij van de Arbeid (P.v.d.A.);419
1729;Gulpen-Wittem;D66;388
1729;Gulpen-Wittem;LOKAAL-LIMBURG;141
1729;Gulpen-Wittem;Partij voor de Dieren;344
1729;Gulpen-Wittem;50PLUS;136
1729;Gulpen-Wittem;ChristenUnie;62
1729;Gulpen-Wittem;BBB;2103
1729;Gulpen-Wittem;Limburgse Senioren Partij (LSP);17
1729;Gulpen-Wittem;Belang van Nederland (BVNL);36
1729;Gulpen-Wittem;AWP voor Water, Klimaat en Natuur;33
1729;Gulpen-Wittem;JA21;235
1729;Gulpen-Wittem;Omzien!;23
1729;Gulpen-Wittem;JEZUS LEEFT;14
1729;Gulpen-Wittem;Hart voor Vrijheid;4
1730;Tynaarlo;Partij van de Arbeid (P.v.d.A.);2054
1730;Tynaarlo;Forum voor Democratie;346
1730;Tynaarlo;VVD;1956
1730;Tynaarlo;CDA;870
1730;Tynaarlo;GROENLINKS;2101
1730;Tynaarlo;PVV (Partij voor de Vrijheid);517
1730;Tynaarlo;ChristenUnie;962
1730;Tynaarlo;SP (Socialistische Partij);862
1730;Tynaarlo;D66;1535
1730;Tynaarlo;Sterk Lokaal Drenthe;577
1730;Tynaarlo;50PLUS;268
1730;Tynaarlo;Partij voor de Dieren;1116
1730;Tynaarlo;JEZUS LEEFT;9
1730;Tynaarlo;JA21;385
1730;Tynaarlo;BBB;4405
1730;Tynaarlo;Alliantie;67
1730;Tynaarlo;Volt;966
1730;Tynaarlo;Staatkundig Gereformeerde Partij (SGP);93
1730;Tynaarlo;Belang van Nederland (BVNL);185
1731;Midden-Drenthe;Partij van de Arbeid (P.v.d.A.);1787
1731;Midden-Drenthe;Forum voor Democratie;509
1731;Midden-Drenthe;VVD;1263
1731;Midden-Drenthe;CDA;1283
1731;Midden-Drenthe;GROENLINKS;922
1731;Midden-Drenthe;PVV (Partij voor de Vrijheid);697
1731;Midden-Drenthe;ChristenUnie;842
1731;Midden-Drenthe;SP (Socialistische Partij);716
1731;Midden-Drenthe;D66;566
1731;Midden-Drenthe;Sterk Lokaal Drenthe;353
1731;Midden-Drenthe;50PLUS;197
1731;Midden-Drenthe;Partij voor de Dieren;735
1731;Midden-Drenthe;JEZUS LEEFT;8
1731;Midden-Drenthe;JA21;428
1731;Midden-Drenthe;BBB;8662
1731;Midden-Drenthe;Alliantie;95
1731;Midden-Drenthe;Volt;456
1731;Midden-Drenthe;Staatkundig Gereformeerde Partij (SGP);206
1731;Midden-Drenthe;Belang van Nederland (BVNL);226
1734;Overbetuwe;VVD;2890
1734;Overbetuwe;Forum voor Democratie;573
1734;Overbetuwe;CDA;1862
1734;Overbetuwe;GROENLINKS;1754
1734;Overbetuwe;Partij van de Arbeid (P.v.d.A.);2098
1734;Overbetuwe;D66;1464
1734;Overbetuwe;ChristenUnie;941
1734;Overbetuwe;PVV (Partij voor de Vrijheid);1003
1734;Overbetuwe;SP (Socialistische Partij);924
1734;Overbetuwe;Staatkundig Gereformeerde Partij (SGP);447
1734;Overbetuwe;Partij voor de Dieren;833
1734;Overbetuwe;50PLUS;504
1734;Overbetuwe;Lokale Partijen Gelderland;463
1734;Overbetuwe;BBB;5234
1734;Overbetuwe;ONS Gelderland;122
1734;Overbetuwe;Belang van Nederland (BVNL);138
1734;Overbetuwe;JA21;920
1734;Overbetuwe;Volt;839
1735;Hof van Twente;CDA;1890
1735;Hof van Twente;Forum voor Democratie;461
1735;Hof van Twente;VVD;1879
1735;Hof van Twente;GROENLINKS;1045
1735;Hof van Twente;Partij van de Arbeid (P.v.d.A.);1362
1735;Hof van Twente;ChristenUnie;305
1735;Hof van Twente;PVV (Partij voor de Vrijheid);773
1735;Hof van Twente;SP (Socialistische Partij);469
1735;Hof van Twente;D66;669
1735;Hof van Twente;Staatkundig Gereformeerde Partij (SGP);109
1735;Hof van Twente;50PLUS;266
1735;Hof van Twente;Partij voor de Dieren;435
1735;Hof van Twente;BBB;8729
1735;Hof van Twente;JA21;714
1735;Hof van Twente;Samen Lokaal Twente;396
1735;Hof van Twente;Belang van Nederland (BVNL);159
1735;Hof van Twente;Volt;400
1735;Hof van Twente;Alliantie;146
1735;Hof van Twente;JEZUS LEEFT;14
1740;Neder-Betuwe;VVD;765
1740;Neder-Betuwe;Forum voor Democratie;282
1740;Neder-Betuwe;CDA;612
1740;Neder-Betuwe;GROENLINKS;214
1740;Neder-Betuwe;Partij van de Arbeid (P.v.d.A.);661
1740;Neder-Betuwe;D66;189
1740;Neder-Betuwe;ChristenUnie;606
1740;Neder-Betuwe;PVV (Partij voor de Vrijheid);578
1740;Neder-Betuwe;SP (Socialistische Partij);197
1740;Neder-Betuwe;Staatkundig Gereformeerde Partij (SGP);4695
1740;Neder-Betuwe;Partij voor de Dieren;181
1740;Neder-Betuwe;50PLUS;117
1740;Neder-Betuwe;Lokale Partijen Gelderland;119
1740;Neder-Betuwe;BBB;2774
1740;Neder-Betuwe;ONS Gelderland;55
1740;Neder-Betuwe;Belang van Nederland (BVNL);79
1740;Neder-Betuwe;JA21;371
1740;Neder-Betuwe;Volt;119
1742;Rijssen-Holten;CDA;1627
1742;Rijssen-Holten;Forum voor Democratie;539
1742;Rijssen-Holten;VVD;1189
1742;Rijssen-Holten;GROENLINKS;528
1742;Rijssen-Holten;Partij van de Arbeid (P.v.d.A.);695
1742;Rijssen-Holten;ChristenUnie;2103
1742;Rijssen-Holten;PVV (Partij voor de Vrijheid);831
1742;Rijssen-Holten;SP (Socialistische Partij);277
1742;Rijssen-Holten;D66;323
1742;Rijssen-Holten;Staatkundig Gereformeerde Partij (SGP);5746
1742;Rijssen-Holten;50PLUS;142
1742;Rijssen-Holten;Partij voor de Dieren;300
1742;Rijssen-Holten;BBB;6171
1742;Rijssen-Holten;JA21;591
1742;Rijssen-Holten;Samen Lokaal Twente;221
1742;Rijssen-Holten;Belang van Nederland (BVNL);125
1742;Rijssen-Holten;Volt;228
1742;Rijssen-Holten;Alliantie;205
1742;Rijssen-Holten;JEZUS LEEFT;34
1771;Geldrop-Mierlo;VVD;2260
1771;Geldrop-Mierlo;Forum voor Democratie;556
1771;Geldrop-Mierlo;CDA;1311
1771;Geldrop-Mierlo;SP (Socialistische Partij);1370
1771;Geldrop-Mierlo;D66;1266
1771;Geldrop-Mierlo;GROENLINKS;1504
1771;Geldrop-Mierlo;PVV (Partij voor de Vrijheid);1289
1771;Geldrop-Mierlo;Partij van de Arbeid (P.v.d.A.);1491
1771;Geldrop-Mierlo;50PLUS;536
1771;Geldrop-Mierlo;Partij voor de Dieren;732
1771;Geldrop-Mierlo;Lokaal Brabant;660
1771;Geldrop-Mierlo;ChristenUnie-SGP;197
1771;Geldrop-Mierlo;Volt;495
1771;Geldrop-Mierlo;Belang van Nederland (BVNL);177
1771;Geldrop-Mierlo;BBB;2518
1771;Geldrop-Mierlo;JEZUS LEEFT;7
1771;Geldrop-Mierlo;AWP voor water, klimaat en natuur;107
1771;Geldrop-Mierlo;Alliantie;94
1771;Geldrop-Mierlo;Ouderen Appèl - Hart voor Brabant;87
1771;Geldrop-Mierlo;JA21;708
1773;Olst-Wijhe;CDA;849
1773;Olst-Wijhe;Forum voor Democratie;184
1773;Olst-Wijhe;VVD;877
1773;Olst-Wijhe;GROENLINKS;890
1773;Olst-Wijhe;Partij van de Arbeid (P.v.d.A.);865
1773;Olst-Wijhe;ChristenUnie;292
1773;Olst-Wijhe;PVV (Partij voor de Vrijheid);371
1773;Olst-Wijhe;SP (Socialistische Partij);284
1773;Olst-Wijhe;D66;345
1773;Olst-Wijhe;Staatkundig Gereformeerde Partij (SGP);47
1773;Olst-Wijhe;50PLUS;135
1773;Olst-Wijhe;Partij voor de Dieren;513
1773;Olst-Wijhe;BBB;4326
1773;Olst-Wijhe;JA21;264
1773;Olst-Wijhe;Samen Lokaal Twente;34
1773;Olst-Wijhe;Belang van Nederland (BVNL);49
1773;Olst-Wijhe;Volt;227
1773;Olst-Wijhe;Alliantie;55
1773;Olst-Wijhe;JEZUS LEEFT;2
1774;Dinkelland;CDA;1807
1774;Dinkelland;Forum voor Democratie;220
1774;Dinkelland;VVD;1305
1774;Dinkelland;GROENLINKS;583
1774;Dinkelland;Partij van de Arbeid (P.v.d.A.);551
1774;Dinkelland;ChristenUnie;127
1774;Dinkelland;PVV (Partij voor de Vrijheid);555
1774;Dinkelland;SP (Socialistische Partij);181
1774;Dinkelland;D66;319
1774;Dinkelland;Staatkundig Gereformeerde Partij (SGP);14
1774;Dinkelland;50PLUS;149
1774;Dinkelland;Partij voor de Dieren;236
1774;Dinkelland;BBB;8253
1774;Dinkelland;JA21;647
1774;Dinkelland;Samen Lokaal Twente;288
1774;Dinkelland;Belang van Nederland (BVNL);93
1774;Dinkelland;Volt;231
1774;Dinkelland;Alliantie;146
1774;Dinkelland;JEZUS LEEFT;5
1783;Westland;Forum voor Democratie;2119
1783;Westland;VVD;9338
1783;Westland;GROENLINKS;2245
1783;Westland;D66;2272
1783;Westland;Partij van de Arbeid (P.v.d.A.);1754
1783;Westland;CDA;5803
1783;Westland;PVV (Partij voor de Vrijheid);3903
1783;Westland;ChristenUnie;1644
1783;Westland;50PLUS;1416
1783;Westland;Partij voor de Dieren;1323
1783;Westland;SP (Socialistische Partij);925
1783;Westland;Staatkundig Gereformeerde Partij (SGP);941
1783;Westland;DENK;175
1783;Westland;GOUD;140
1783;Westland;JA21;3957
1783;Westland;AWP voor water, klimaat en natuur;606
1783;Westland;Volt;733
1783;Westland;Belang van Nederland (BVNL);985
1783;Westland;BBB;11412
1783;Westland;JEZUS LEEFT;61
1842;Midden-Delfland;Forum voor Democratie;247
1842;Midden-Delfland;VVD;1606
1842;Midden-Delfland;GROENLINKS;872
1842;Midden-Delfland;D66;794
1842;Midden-Delfland;Partij van de Arbeid (P.v.d.A.);515
1842;Midden-Delfland;CDA;1239
1842;Midden-Delfland;PVV (Partij voor de Vrijheid);410
1842;Midden-Delfland;ChristenUnie;464
1842;Midden-Delfland;50PLUS;271
1842;Midden-Delfland;Partij voor de Dieren;322
1842;Midden-Delfland;SP (Socialistische Partij);206
